CIK,CONAME,FYRMO,FDATE,FORM,SECFNAME,mda_positive_score,mda_negative_score,mda_polarity_score,mda_average_sentence_length,mda_percentage_of_complex_words,mda_fog_index,mda_complex_word_count,mda_word_count,mda_uncertainty_score,mda_constraining_score,mda_positive_word_proportion,mda_negative_word_proportion,mda_uncertainty_word_proportion,mda_constraining_word_proportion,qqdmr_positive_score,qqdmr_negative_score,qqdmr_polarity_score,qqdmr_average_sentence_length,qqdmr_percentage_of_complex_words,qqdmr_fog_index,qqdmr_complex_word_count,qqdmr_word_count,qqdmr_uncertainty_score,qqdmr_constraining_score,qqdmr_positive_word_proportion,qqdmr_negative_word_proportion,qqdmr_uncertainty_word_proportion,qqdmr_constraining_word_proportion,rf_positive_score,rf_negative_score,rf_polarity_score,rf_average_sentence_length,rf_percentage_of_complex_words,rf_fog_index,rf_complex_word_count,rf_word_count,rf_uncertainty_score,rf_constraining_score,rf_positive_word_proportion,rf_negative_word_proportion,rf_uncertainty_word_proportion,rf_constraining_word_proportion,constraining_words_whole_report
3662,SUNBEAM CORP/FL/,199911,08-11-99,10-Q/A,https://www.sec.gov/Archives/edgar/data/3662/0000950170-99-001639.txt,3.0,1.0,0.4999998750000312,17.4,0.6245210727969349,7.209808429118773,163.0,261.0,11.0,1.0,0.011494252873563218,0.0038314176245210726,0.0421455938697318,0.0038314176245210726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.0
3662,SUNBEAM CORP/FL/,199911,08-11-99,10-Q/A,https://www.sec.gov/Archives/edgar/data/3662/0000950170-99-001640.txt,4.0,6.0,-0.199999980000002,13.972222222222221,0.5805168986083499,5.8210956483322285,292.0,503.0,19.0,1.0,0.007952286282306162,0.011928429423459244,0.03777335984095427,0.0019880715705765406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.0
3662,SUNBEAM CORP/FL/,199911,15-11-99,NT 10-Q,https://www.sec.gov/Archives/edgar/data/3662/0000950172-99-001626.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
3662,SUNBEAM CORP/FL/,199911,19-11-99,10-Q,https://www.sec.gov/Archives/edgar/data/3662/0000950170-99-001856.txt,116.0,462.0,-0.5986159159193496,12.595266272189347,0.5815089730339189,5.2707100980893085,6189.0,10643.0,283.0,95.0,0.010899182561307902,0.0434088133045194,0.02659024711077704,0.008926054683829747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.0
3982,ALLIS CHALMERS ENERGY INC.,200603,22-03-06,10-K,https://www.sec.gov/Archives/edgar/data/3982/0000950129-06-002926.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.0
3982,ALLIS CHALMERS ENERGY INC.,200605,01-05-06,10-K/A,https://www.sec.gov/Archives/edgar/data/3982/0000950129-06-004690.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0
3982,ALLIS CHALMERS ENERGY INC.,200605,10-05-06,10-Q,https://www.sec.gov/Archives/edgar/data/3982/0000950129-06-005244.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.0
3982,ALLIS CHALMERS ENERGY INC.,200607,24-07-06,10-K/A,https://www.sec.gov/Archives/edgar/data/3982/0000950129-06-007243.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0
3982,ALLIS CHALMERS ENERGY INC.,200607,24-07-06,10-Q/A,https://www.sec.gov/Archives/edgar/data/3982/0000950129-06-007244.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0
3982,ALLIS CHALMERS ENERGY INC.,200608,14-08-06,10-Q,https://www.sec.gov/Archives/edgar/data/3982/0000950129-06-007871.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0
3982,ALLIS CHALMERS ENERGY INC.,200611,08-11-06,10-Q,https://www.sec.gov/Archives/edgar/data/3982/0000950129-06-009522.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0
3982,ALLIS CHALMERS ENERGY INC.,200612,29-12-06,10-Q/A,https://www.sec.gov/Archives/edgar/data/3982/0000950134-06-023819.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.0
3982,ALLIS CHALMERS ENERGY INC.,200703,15-03-07,10-K,https://www.sec.gov/Archives/edgar/data/3982/0000950129-07-001381.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.0
3982,ALLIS CHALMERS ENERGY INC.,200705,10-05-07,10-Q,https://www.sec.gov/Archives/edgar/data/3982/0000950129-07-002432.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1156.0
3982,ALLIS CHALMERS ENERGY INC.,200708,09-08-07,10-Q,https://www.sec.gov/Archives/edgar/data/3982/0000950129-07-003918.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0
3982,ALLIS CHALMERS ENERGY INC.,200711,06-11-07,10-Q,https://www.sec.gov/Archives/edgar/data/3982/0000950129-07-005361.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.0
3982,ALLIS CHALMERS ENERGY INC.,200803,07-03-08,10-K,https://www.sec.gov/Archives/edgar/data/3982/0000950129-08-001569.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.0
3982,ALLIS CHALMERS ENERGY INC.,200804,29-04-08,10-K/A,https://www.sec.gov/Archives/edgar/data/3982/0000950129-08-002507.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0
4447,AMERADA HESS CORP,200311,12-11-03,10-Q,https://www.sec.gov/Archives/edgar/data/4447/0000950123-03-012528.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0
4447,AMERADA HESS CORP,200403,12-03-04,10-K,https://www.sec.gov/Archives/edgar/data/4447/0000950123-04-003250.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.0
4447,AMERADA HESS CORP,200403,15-03-04,10-K/A,https://www.sec.gov/Archives/edgar/data/4447/0000950123-04-003322.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0
4447,AMERADA HESS CORP,200405,07-05-04,10-Q,https://www.sec.gov/Archives/edgar/data/4447/0000950123-04-005950.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0
4447,AMERADA HESS CORP,200408,06-08-04,10-Q,https://www.sec.gov/Archives/edgar/data/4447/0000950123-04-009350.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0
4447,AMERADA HESS CORP,200411,05-11-04,10-Q,https://www.sec.gov/Archives/edgar/data/4447/0000950123-04-013054.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0
4447,AMERADA HESS CORP,200503,14-03-05,10-K,https://www.sec.gov/Archives/edgar/data/4447/0000950123-05-003078.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1034.0
4447,AMERADA HESS CORP,200505,06-05-05,10-Q,https://www.sec.gov/Archives/edgar/data/4447/0000950123-05-005767.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0
4447,AMERADA HESS CORP,200508,05-08-05,10-Q,https://www.sec.gov/Archives/edgar/data/4447/0000950123-05-009475.txt,,,,,,,,,,,,,,,36.0,50.0,-0.16279069578150354,67.08554572271386,0.33924017236830534,26.969914358032867,7715.0,22742.0,49.0,24.0,0.0015829742326972122,0.0021985753231905723,0.002154603816726761,0.0010553161551314749,,,,,,,,,,,,,,,38.0
4447,AMERADA HESS CORP,200511,07-11-05,10-Q,https://www.sec.gov/Archives/edgar/data/4447/0000950123-05-013153.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0
4457,AMERCO /NV/,199911,08-11-99,10-Q,https://www.sec.gov/Archives/edgar/data/4457/0000004457-99-000043.txt,5.0,22.0,-0.6296296063100145,6.642857142857142,0.5483870967741935,2.8764976958525352,714.0,1302.0,18.0,0.0,0.0038402457757296467,0.016897081413210446,0.013824884792626729,0.0,0.0,0.0,0.0,3.75,0.3333333333333333,1.6333333333333333,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,31.0
4457,AMERCO /NV/,200002,10-02-00,10-Q,https://www.sec.gov/Archives/edgar/data/4457/0000004457-00-000018.txt,7.0,16.0,-0.3913043308128552,6.5614973262032095,0.5794621026894865,2.8563837715570783,711.0,1227.0,18.0,0.0,0.005704971475142625,0.013039934800325998,0.014669926650366746,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,1.3333333333333335,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,34.0
4457,AMERCO /NV/,200006,29-06-00,10-K,https://www.sec.gov/Archives/edgar/data/4457/0000004457-00-000067.txt,21.0,39.0,-0.2999999950000001,5.865633074935402,0.6211453744493393,2.594711379753896,1410.0,2270.0,27.0,15.0,0.009251101321585905,0.017180616740088105,0.011894273127753305,0.006607929515418502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.0
4457,AMERCO /NV/,200008,11-08-00,10-Q,https://www.sec.gov/Archives/edgar/data/4457/0000004457-00-000080.txt,9.0,37.0,-0.6086956389413992,6.682608695652174,0.5992192582953806,2.912731181579022,921.0,1537.0,25.0,11.0,0.005855562784645414,0.02407286922576448,0.01626545217957059,0.007156798959011061,0.0,0.0,0.0,3.0,0.3333333333333333,1.3333333333333335,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,23.0
4457,AMERCO /NV/,200011,13-11-00,10-Q,https://www.sec.gov/Archives/edgar/data/4457/0000004457-00-000105.txt,9.0,25.0,-0.4705882214532877,5.6850649350649345,0.6150770988006853,2.5200568135462484,1077.0,1751.0,24.0,7.0,0.005139920045688178,0.014277555682467162,0.013706453455168473,0.0039977155910908046,0.0,0.0,0.0,3.75,0.3333333333333333,1.6333333333333333,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,79.0
4457,AMERCO /NV/,200102,14-02-01,10-Q,https://www.sec.gov/Archives/edgar/data/4457/0000004457-01-500024.txt,7.0,33.0,-0.6499999837500005,5.5895061728395055,0.6350082827167309,2.4898057822224957,1150.0,1811.0,28.0,7.0,0.003865267807840972,0.018221976808393152,0.015461071231363888,0.003865267807840972,0.0,0.0,0.0,3.0,0.3333333333333333,1.3333333333333335,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,55.0
4457,AMERCO /NV/,200107,02-07-01,10-K,https://www.sec.gov/Archives/edgar/data/4457/0000004457-01-500063.txt,9.0,21.0,-0.3999999866666671,6.050179211469534,0.6167061611374408,2.6667541490427897,1041.0,1688.0,24.0,16.0,0.00533175355450237,0.012440758293838864,0.014218009478672985,0.009478672985781993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.0
4457,AMERCO /NV/,200107,02-07-01,NT 10-K,https://www.sec.gov/Archives/edgar/data/4457/0000004457-01-500060.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0
4457,AMERCO /NV/,200108,10-08-01,10-Q,https://www.sec.gov/Archives/edgar/data/4457/0000004457-01-500081.txt,6.0,21.0,-0.5555555349794246,6.4454976303317535,0.6139705882352942,2.8237872874268195,835.0,1360.0,26.0,11.0,0.004411764705882353,0.015441176470588238,0.01911764705882353,0.008088235294117648,0.0,0.0,0.0,3.0,0.3333333333333333,1.3333333333333335,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,27.0
4457,AMERCO /NV/,200108,10-08-01,10-Q/A,https://www.sec.gov/Archives/edgar/data/4457/0000004457-01-500083.txt,9.0,45.0,-0.6666666543209879,5.694767441860465,0.6263399693721287,2.528442964493038,1227.0,1959.0,29.0,7.0,0.004594180704441043,0.02297090352220521,0.014803471158754468,0.003573251659009699,0.0,0.0,0.0,3.0,0.3333333333333333,1.3333333333333335,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,19.0
4515,AMERICAN AIRLINES INC,200810,16-10-08,10-Q,https://www.sec.gov/Archives/edgar/data/4515/0000004515-08-000073.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.0
4515,AMERICAN AIRLINES INC,200902,19-02-09,10-K,https://www.sec.gov/Archives/edgar/data/4515/0000004515-09-000008.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.0
4515,AMERICAN AIRLINES INC,200904,16-04-09,10-Q,https://www.sec.gov/Archives/edgar/data/4515/0000004515-09-000018.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0
4515,AMERICAN AIRLINES INC,200907,15-07-09,10-Q,https://www.sec.gov/Archives/edgar/data/4515/0000004515-09-000029.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.0
4515,AMERICAN AIRLINES INC,200910,21-10-09,10-Q,https://www.sec.gov/Archives/edgar/data/4515/0000004515-09-000039.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.0
4515,AMERICAN AIRLINES INC,200911,06-11-09,10-Q/A,https://www.sec.gov/Archives/edgar/data/4515/0000004515-09-000041.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0
4515,AMERICAN AIRLINES INC,201002,17-02-10,10-K,https://www.sec.gov/Archives/edgar/data/4515/0000004515-10-000006.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.0
4515,AMERICAN AIRLINES INC,201004,21-04-10,10-Q,https://www.sec.gov/Archives/edgar/data/4515/0000004515-10-000016.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
4515,AMERICAN AIRLINES INC,201007,21-07-10,10-Q,https://www.sec.gov/Archives/edgar/data/4515/0000950123-10-066865.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.0
4515,AMERICAN AIRLINES INC,201010,20-10-10,10-Q,https://www.sec.gov/Archives/edgar/data/4515/0000950123-10-094615.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.0
4962,AMERICAN EXPRESS CO,201404,29-04-14,10-Q,https://www.sec.gov/Archives/edgar/data/4962/0001193125-14-167067.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.0
4962,AMERICAN EXPRESS CO,201407,30-07-14,10-Q,https://www.sec.gov/Archives/edgar/data/4962/0001193125-14-286961.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.0
5588,AMERICAN PAD & PAPER CO,199611,06-11-96,10-Q,https://www.sec.gov/Archives/edgar/data/5588/0000930661-96-001510.txt,7.0,3.0,0.399999960000004,6.859649122807018,0.5038363171355499,2.945394175977027,197.0,391.0,7.0,0.0,0.017902813299232736,0.007672634271099744,0.017902813299232736,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0
5588,AMERICAN PAD & PAPER CO,199703,31-03-97,10-K,https://www.sec.gov/Archives/edgar/data/5588/0000950134-97-002428.txt,4.0,0.0,0.9999997500000624,11.09375,0.5605633802816902,4.6617253521126765,199.0,355.0,8.0,0.0,0.01126760563380282,0.0,0.02253521126760564,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.0
5588,AMERICAN PAD & PAPER CO,199705,15-05-97,10-Q,https://www.sec.gov/Archives/edgar/data/5588/0000950134-97-003934.txt,4.0,6.0,-0.199999980000002,6.654545454545453,0.5081967213114754,2.865096870342772,186.0,366.0,8.0,0.0,0.01092896174863388,0.016393442622950817,0.02185792349726776,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0
5588,AMERICAN PAD & PAPER CO,199708,14-08-97,10-Q,https://www.sec.gov/Archives/edgar/data/5588/0000950134-97-006223.txt,3.0,5.0,-0.24999996875000394,5.185714285714286,0.5013774104683195,2.2748366784730423,182.0,363.0,8.0,0.0,0.008264462809917356,0.013774104683195593,0.02203856749311295,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0
5588,AMERICAN PAD & PAPER CO,199711,14-11-97,10-Q,https://www.sec.gov/Archives/edgar/data/5588/0000950134-97-008577.txt,3.0,5.0,-0.24999996875000394,5.112676056338028,0.5096418732782371,2.248927171846506,185.0,363.0,8.0,0.0,0.008264462809917356,0.013774104683195593,0.02203856749311295,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0
5588,AMERICAN PAD & PAPER CO,199803,27-03-98,10-K,https://www.sec.gov/Archives/edgar/data/5588/0000950134-98-002477.txt,5.0,4.0,0.11111109876543347,11.270270270270268,0.5563549160671463,4.7306500745349656,232.0,417.0,11.0,0.0,0.011990407673860913,0.009592326139088728,0.026378896882494004,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.0
5588,AMERICAN PAD & PAPER CO,199805,14-05-98,10-Q,https://www.sec.gov/Archives/edgar/data/5588/0000950134-98-004241.txt,1.0,2.0,-0.33333322222225925,11.791666666666664,0.5371024734982333,4.9315076560659605,152.0,283.0,9.0,0.0,0.00353356890459364,0.00706713780918728,0.03180212014134275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0
5588,AMERICAN PAD & PAPER CO,199808,14-08-98,10-Q,https://www.sec.gov/Archives/edgar/data/5588/0000950134-98-006988.txt,0.0,1.0,-0.999999000001,36.0,0.3888888888888889,14.555555555555555,14.0,36.0,1.0,0.0,0.0,0.027777777777777776,0.027777777777777776,0.0,0.0,1.0,-0.9999990000010001,28.0,0.39285714285714285,11.357142857142858,11.0,28.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,,,,,,,,,,,,,,,78.0
5588,AMERICAN PAD & PAPER CO,199811,13-11-98,10-Q,https://www.sec.gov/Archives/edgar/data/5588/0000005588-98-000008.txt,0.0,1.0,-0.999999000001,35.0,0.4,14.16,14.0,35.0,1.0,0.0,0.0,0.028571428571428567,0.028571428571428567,0.0,0.0,1.0,-0.9999990000010001,27.0,0.4074074074074074,10.962962962962964,11.0,27.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,,,,,,,,,,,,,,,86.0
5588,AMERICAN PAD & PAPER CO,199811,16-11-98,10-Q/A,https://www.sec.gov/Archives/edgar/data/5588/0000005588-98-000010.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0
5907,AT&T CORP,199908,13-08-99,10-Q,https://www.sec.gov/Archives/edgar/data/5907/0000005907-99-000027.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.0
5907,AT&T CORP,199911,15-11-99,10-Q,https://www.sec.gov/Archives/edgar/data/5907/0000005907-99-000037.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.0
5907,AT&T CORP,200003,27-03-00,10-K,https://www.sec.gov/Archives/edgar/data/5907/0000005907-00-000014.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.0
5907,AT&T CORP,200005,15-05-00,10-Q,https://www.sec.gov/Archives/edgar/data/5907/0000005907-00-000025.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0
5907,AT&T CORP,200008,14-08-00,10-Q,https://www.sec.gov/Archives/edgar/data/5907/0000005907-00-000031.txt,2.0,5.0,-0.4285713673469475,14.152173913043477,0.554531490015361,5.882682161223536,361.0,651.0,15.0,1.0,0.0030721966205837174,0.007680491551459293,0.02304147465437788,0.001536098310291859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0
5907,AT&T CORP,200011,14-11-00,10-Q,https://www.sec.gov/Archives/edgar/data/5907/0000005907-00-000038.txt,4.0,5.0,-0.11111109876543347,14.977777777777776,0.5637982195845698,6.2166303989449405,380.0,674.0,10.0,1.0,0.005934718100890208,0.007418397626112759,0.014836795252225518,0.001483679525222552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0
5907,AT&T CORP,200101,26-01-01,10-K/A,https://www.sec.gov/Archives/edgar/data/5907/0000005907-01-000002.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0
5907,AT&T CORP,200104,02-04-01,10-K405,https://www.sec.gov/Archives/edgar/data/5907/0000005907-01-000012.txt,102.0,193.0,-0.3084745752255099,10.647887323943662,0.5912698412698413,4.495662866085403,3576.0,6048.0,137.0,33.0,0.016865079365079364,0.03191137566137566,0.022652116402116403,0.005456349206349206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1031.0
5907,AT&T CORP,200104,17-04-01,10-K405/A,https://www.sec.gov/Archives/edgar/data/5907/0000005907-01-000015.txt,102.0,197.0,-0.3177257514457333,10.877374784110536,0.5865354080660528,4.585564076870637,3694.0,6298.0,144.0,34.0,0.016195617656398858,0.03127977135598603,0.02286440139726897,0.005398539218799619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033.0
